Datetime,Open,High,Low,Close,Volume
2017-10-15 14:16:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:17:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:18:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:19:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:20:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:21:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:22:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:23:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:24:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:25:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:26:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:27:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:28:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:29:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:30:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:31:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:32:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:33:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:34:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:35:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:36:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:37:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:38:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:39:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:40:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:41:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:42:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:43:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:44:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:45:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:46:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:47:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:48:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:49:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:50:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:51:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:52:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:53:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:54:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:55:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:56:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:57:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:58:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 14:59:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:00:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:01:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:02:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:03:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:04:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:05:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:06:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:07:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:08:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:09:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:10:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:11:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:12:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:13:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:14:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:15:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:16:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:17:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:18:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:19:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:20:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:21:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:22:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:23:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:24:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:25:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:26:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:27:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:28:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:29:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:30:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:31:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:32:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:33:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:34:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:35:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:36:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:37:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:38:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:39:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:40:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:41:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:42:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:43:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:44:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:45:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:46:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:47:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:48:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:49:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:50:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:51:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:52:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:53:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:54:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:55:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:56:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:57:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:58:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 15:59:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:00:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:01:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:02:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:03:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:04:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:05:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:06:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:07:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:08:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:09:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:10:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:11:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:12:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:13:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:14:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:15:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:16:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:17:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:18:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:19:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:20:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:21:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:22:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:23:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:24:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:25:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:26:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:27:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:28:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:29:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:30:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:31:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:32:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:33:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:34:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:35:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:36:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:37:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:38:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:39:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:40:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:41:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:42:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:43:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:44:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:45:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:46:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:47:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:48:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:49:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:50:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:51:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:52:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:53:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:54:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:55:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:56:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:57:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:58:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 16:59:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:00:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:01:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:02:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:03:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:04:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:05:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:06:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:07:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:08:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:09:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:10:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:11:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:12:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:13:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:14:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:15:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:16:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:17:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:18:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:19:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:20:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:21:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:22:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:23:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:24:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:25:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:26:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:27:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:28:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:29:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:30:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:31:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:32:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:33:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:34:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:35:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:36:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:37:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:38:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:39:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:40:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:41:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:42:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:43:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:44:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:45:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:46:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:47:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:48:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:49:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:50:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:51:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:52:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:53:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:54:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:55:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:56:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:57:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:58:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 17:59:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:00:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:01:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:02:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:03:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:04:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:05:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:06:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:07:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:08:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:09:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:10:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:11:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:12:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:13:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:14:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:15:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:16:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:17:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:18:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:19:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:20:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:21:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:22:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:23:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:24:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:25:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:26:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:27:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:28:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:29:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:30:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:31:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:32:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:33:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:34:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:35:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:36:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:37:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:38:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:39:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:40:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:41:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:42:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:43:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:44:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:45:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:46:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:47:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:48:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:49:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:50:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:51:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:52:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:53:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:54:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:55:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:56:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:57:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:58:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 18:59:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:00:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:01:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:02:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:03:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:04:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:05:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:06:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:07:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:08:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:09:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:10:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:11:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:12:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:13:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:14:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:15:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:16:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:17:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:18:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:19:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:20:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:21:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:22:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:23:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:24:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:25:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:26:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:27:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:28:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:29:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:30:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:31:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:32:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:33:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:34:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:35:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:36:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:37:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:38:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:39:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:40:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:41:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:42:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:43:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:44:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:45:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:46:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:47:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:48:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:49:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:50:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:51:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:52:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:53:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:54:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:55:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:56:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:57:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:58:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 19:59:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:00:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:01:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:02:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:03:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:04:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:05:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:06:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:07:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:08:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:09:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:10:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:11:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:12:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:13:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:14:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:15:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:16:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:17:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:18:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:19:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:20:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:21:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:22:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:23:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:24:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:25:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:26:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:27:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:28:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:29:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:30:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:31:00,1.18191,1.18191,1.18191,1.18191,0.0
2017-10-15 20:32:00,1.18191,1.18191,1.18191,1.18191,0.0
